"","ZipCode","GEOID10","TotGrad","TotEnrl","PctEnrl","Under18_Tot","Under5_Tot","Under5_ER","Under5_Hosp","FivePlus_Tot","FivePlus_ER","Tot_ER_Visits","Tot_Hosp_Visits","AsthmaCt","Diabetes1Ct","Diabetes2Ct","DiabetesOtherCt","PctUndr5ER","PctOvr5ER","PctAsthma","PctDiabetes","CntTested","EBLL","Under6CntTested","Under6EBLL","Under18CntTested","Under18EBLL","PctEBLL","PctUnder6EBLL","PctUnder18EBLL","Better_Lat","Better_Long","SquareFeet"
"569",48205,26163503400,NA,NA,NA,56,33,12,21,23,11,23,33,6,0,0,0,0.363636,0.478260869565217,0.107143,0,27,2,21,2,26,2,0.0740740740740741,0.0952380952380952,0.0769230769230769,42.4195,-82.9877,35373.495465
"570",48205,26163503400,NA,NA,NA,47,22,9,13,25,11,20,27,7,0,0,0,0.409091,0.44,0.148936,0,29,4,22,4,29,4,0.137931034482759,0.181818181818182,0.137931034482759,NA,NA,12700.297926
"571",48205,26163503400,NA,NA,NA,47,22,9,13,25,11,20,27,7,0,0,0,0.409091,0.44,0.148936,0,29,4,22,4,29,4,0.137931034482759,0.181818181818182,0.137931034482759,42.44891,-82.96959,17358.814795
"572",48205,26163503400,NA,NA,NA,47,22,9,13,25,11,20,27,7,0,0,0,0.409091,0.44,0.148936,0,29,4,22,4,29,4,0.137931034482759,0.181818181818182,0.137931034482759,NA,NA,12419.656428
"573",48205,26163503400,NA,NA,NA,47,22,9,13,25,11,20,27,7,0,0,0,0.409091,0.44,0.148936,0,29,4,22,4,29,4,0.137931034482759,0.181818181818182,0.137931034482759,NA,NA,47790.963219
"574",48205,26163503400,NA,NA,NA,47,22,9,13,25,11,20,27,7,0,0,0,0.409091,0.44,0.148936,0,29,4,22,4,29,4,0.137931034482759,0.181818181818182,0.137931034482759,NA,NA,59655.527247
"575",48205,26163503400,NA,NA,NA,47,22,9,13,25,11,20,27,7,0,0,0,0.409091,0.44,0.148936,0,29,4,22,4,29,4,0.137931034482759,0.181818181818182,0.137931034482759,42.4195,-82.9877,35373.495465
"576",48205,26163503500,NA,NA,NA,32,17,7,10,15,7,14,18,NA,0,0,0,0.411765,0.466666666666667,NA,0,18,3,14,3,18,3,0.166666666666667,0.214285714285714,0.166666666666667,NA,NA,12700.297926
"577",48205,26163503500,NA,NA,NA,32,17,7,10,15,7,14,18,NA,0,0,0,0.411765,0.466666666666667,NA,0,18,3,14,3,18,3,0.166666666666667,0.214285714285714,0.166666666666667,42.44891,-82.96959,17358.814795
"578",48205,26163503500,NA,NA,NA,32,17,7,10,15,7,14,18,NA,0,0,0,0.411765,0.466666666666667,NA,0,18,3,14,3,18,3,0.166666666666667,0.214285714285714,0.166666666666667,NA,NA,12419.656428
"579",48205,26163503500,NA,NA,NA,32,17,7,10,15,7,14,18,NA,0,0,0,0.411765,0.466666666666667,NA,0,18,3,14,3,18,3,0.166666666666667,0.214285714285714,0.166666666666667,NA,NA,47790.963219
"580",48205,26163503500,NA,NA,NA,32,17,7,10,15,7,14,18,NA,0,0,0,0.411765,0.466666666666667,NA,0,18,3,14,3,18,3,0.166666666666667,0.214285714285714,0.166666666666667,NA,NA,59655.527247
"581",48205,26163503500,NA,NA,NA,32,17,7,10,15,7,14,18,NA,0,0,0,0.411765,0.466666666666667,NA,0,18,3,14,3,18,3,0.166666666666667,0.214285714285714,0.166666666666667,42.4195,-82.9877,35373.495465
"582",48205,26163503500,NA,NA,NA,24,13,NA,8,11,NA,10,14,NA,0,0,0,NA,NA,NA,0,11,2,8,1,10,1,0.181818181818182,0.125,0.1,NA,NA,12700.297926
"583",48205,26163503500,NA,NA,NA,24,13,NA,8,11,NA,10,14,NA,0,0,0,NA,NA,NA,0,11,2,8,1,10,1,0.181818181818182,0.125,0.1,42.44891,-82.96959,17358.814795
"584",48205,26163503500,NA,NA,NA,24,13,NA,8,11,NA,10,14,NA,0,0,0,NA,NA,NA,0,11,2,8,1,10,1,0.181818181818182,0.125,0.1,NA,NA,12419.656428
"585",48205,26163503500,NA,NA,NA,24,13,NA,8,11,NA,10,14,NA,0,0,0,NA,NA,NA,0,11,2,8,1,10,1,0.181818181818182,0.125,0.1,NA,NA,47790.963219
"586",48205,26163503500,NA,NA,NA,24,13,NA,8,11,NA,10,14,NA,0,0,0,NA,NA,NA,0,11,2,8,1,10,1,0.181818181818182,0.125,0.1,NA,NA,59655.527247
"587",48205,26163503500,NA,NA,NA,24,13,NA,8,11,NA,10,14,NA,0,0,0,NA,NA,NA,0,11,2,8,1,10,1,0.181818181818182,0.125,0.1,42.4195,-82.9877,35373.495465
"588",48205,26163503500,NA,NA,NA,67,37,14,23,30,13,27,40,8,0,0,0,0.378378,0.433333333333333,0.119403,0,39,6,33,5,39,6,0.153846153846154,0.151515151515152,0.153846153846154,NA,NA,12700.297926
"589",48205,26163503500,NA,NA,NA,67,37,14,23,30,13,27,40,8,0,0,0,0.378378,0.433333333333333,0.119403,0,39,6,33,5,39,6,0.153846153846154,0.151515151515152,0.153846153846154,42.44891,-82.96959,17358.814795
"590",48205,26163503500,NA,NA,NA,67,37,14,23,30,13,27,40,8,0,0,0,0.378378,0.433333333333333,0.119403,0,39,6,33,5,39,6,0.153846153846154,0.151515151515152,0.153846153846154,NA,NA,12419.656428
"591",48205,26163503500,NA,NA,NA,67,37,14,23,30,13,27,40,8,0,0,0,0.378378,0.433333333333333,0.119403,0,39,6,33,5,39,6,0.153846153846154,0.151515151515152,0.153846153846154,NA,NA,47790.963219
"592",48205,26163503500,NA,NA,NA,67,37,14,23,30,13,27,40,8,0,0,0,0.378378,0.433333333333333,0.119403,0,39,6,33,5,39,6,0.153846153846154,0.151515151515152,0.153846153846154,NA,NA,59655.527247
"593",48205,26163503500,NA,NA,NA,67,37,14,23,30,13,27,40,8,0,0,0,0.378378,0.433333333333333,0.119403,0,39,6,33,5,39,6,0.153846153846154,0.151515151515152,0.153846153846154,42.4195,-82.9877,35373.495465
"594",48205,26163503500,NA,NA,NA,33,16,7,9,17,7,14,19,NA,0,0,0,0.4375,0.411764705882353,NA,0,13,3,9,3,13,3,0.230769230769231,0.333333333333333,0.230769230769231,NA,NA,12700.297926
"595",48205,26163503500,NA,NA,NA,33,16,7,9,17,7,14,19,NA,0,0,0,0.4375,0.411764705882353,NA,0,13,3,9,3,13,3,0.230769230769231,0.333333333333333,0.230769230769231,42.44891,-82.96959,17358.814795
"596",48205,26163503500,NA,NA,NA,33,16,7,9,17,7,14,19,NA,0,0,0,0.4375,0.411764705882353,NA,0,13,3,9,3,13,3,0.230769230769231,0.333333333333333,0.230769230769231,NA,NA,12419.656428
"597",48205,26163503500,NA,NA,NA,33,16,7,9,17,7,14,19,NA,0,0,0,0.4375,0.411764705882353,NA,0,13,3,9,3,13,3,0.230769230769231,0.333333333333333,0.230769230769231,NA,NA,47790.963219
"598",48205,26163503500,NA,NA,NA,33,16,7,9,17,7,14,19,NA,0,0,0,0.4375,0.411764705882353,NA,0,13,3,9,3,13,3,0.230769230769231,0.333333333333333,0.230769230769231,NA,NA,59655.527247
"599",48205,26163503500,NA,NA,NA,33,16,7,9,17,7,14,19,NA,0,0,0,0.4375,0.411764705882353,NA,0,13,3,9,3,13,3,0.230769230769231,0.333333333333333,0.230769230769231,42.4195,-82.9877,35373.495465
"600",48205,26163503500,173,46,0.265895953757225,68,37,13,24,31,15,28,40,14,0,0,0,0.351351,0.483870967741936,0.205882,0,48,7,38,6,48,7,0.145833333333333,0.157894736842105,0.145833333333333,NA,NA,12700.297926
"601",48205,26163503500,173,46,0.265895953757225,68,37,13,24,31,15,28,40,14,0,0,0,0.351351,0.483870967741936,0.205882,0,48,7,38,6,48,7,0.145833333333333,0.157894736842105,0.145833333333333,42.44891,-82.96959,17358.814795
"602",48205,26163503500,173,46,0.265895953757225,68,37,13,24,31,15,28,40,14,0,0,0,0.351351,0.483870967741936,0.205882,0,48,7,38,6,48,7,0.145833333333333,0.157894736842105,0.145833333333333,NA,NA,12419.656428
"603",48205,26163503500,173,46,0.265895953757225,68,37,13,24,31,15,28,40,14,0,0,0,0.351351,0.483870967741936,0.205882,0,48,7,38,6,48,7,0.145833333333333,0.157894736842105,0.145833333333333,NA,NA,47790.963219
"604",48205,26163503500,173,46,0.265895953757225,68,37,13,24,31,15,28,40,14,0,0,0,0.351351,0.483870967741936,0.205882,0,48,7,38,6,48,7,0.145833333333333,0.157894736842105,0.145833333333333,NA,NA,59655.527247
"605",48205,26163503500,173,46,0.265895953757225,68,37,13,24,31,15,28,40,14,0,0,0,0.351351,0.483870967741936,0.205882,0,48,7,38,6,48,7,0.145833333333333,0.157894736842105,0.145833333333333,42.4195,-82.9877,35373.495465
"606",48205,26163503600,NA,NA,NA,26,13,NA,8,13,NA,10,16,NA,0,0,0,NA,NA,NA,0,12,0,9,0,12,0,0,0,0,NA,NA,12700.297926
"607",48205,26163503600,NA,NA,NA,26,13,NA,8,13,NA,10,16,NA,0,0,0,NA,NA,NA,0,12,0,9,0,12,0,0,0,0,42.44891,-82.96959,17358.814795
"608",48205,26163503600,NA,NA,NA,26,13,NA,8,13,NA,10,16,NA,0,0,0,NA,NA,NA,0,12,0,9,0,12,0,0,0,0,NA,NA,12419.656428
"609",48205,26163503600,NA,NA,NA,26,13,NA,8,13,NA,10,16,NA,0,0,0,NA,NA,NA,0,12,0,9,0,12,0,0,0,0,NA,NA,47790.963219
"610",48205,26163503600,NA,NA,NA,26,13,NA,8,13,NA,10,16,NA,0,0,0,NA,NA,NA,0,12,0,9,0,12,0,0,0,0,NA,NA,59655.527247
"611",48205,26163503600,NA,NA,NA,26,13,NA,8,13,NA,10,16,NA,0,0,0,NA,NA,NA,0,12,0,9,0,12,0,0,0,0,42.4195,-82.9877,35373.495465
"612",48205,26163503600,NA,NA,NA,28,13,NA,8,15,7,12,16,NA,0,0,0,NA,0.466666666666667,NA,0,11,0,8,0,11,0,0,0,0,NA,NA,12700.297926
"613",48205,26163503600,NA,NA,NA,28,13,NA,8,15,7,12,16,NA,0,0,0,NA,0.466666666666667,NA,0,11,0,8,0,11,0,0,0,0,42.44891,-82.96959,17358.814795
"614",48205,26163503600,NA,NA,NA,28,13,NA,8,15,7,12,16,NA,0,0,0,NA,0.466666666666667,NA,0,11,0,8,0,11,0,0,0,0,NA,NA,12419.656428
"615",48205,26163503600,NA,NA,NA,28,13,NA,8,15,7,12,16,NA,0,0,0,NA,0.466666666666667,NA,0,11,0,8,0,11,0,0,0,0,NA,NA,47790.963219
"616",48205,26163503600,NA,NA,NA,28,13,NA,8,15,7,12,16,NA,0,0,0,NA,0.466666666666667,NA,0,11,0,8,0,11,0,0,0,0,NA,NA,59655.527247
"617",48205,26163503600,NA,NA,NA,28,13,NA,8,15,7,12,16,NA,0,0,0,NA,0.466666666666667,NA,0,11,0,8,0,11,0,0,0,0,42.4195,-82.9877,35373.495465
"618",48205,26163504900,NA,NA,NA,66,33,12,21,33,16,28,38,9,0,0,0,0.363636,0.484848484848485,0.136364,0,35,1,28,1,35,1,0.0285714285714286,0.0357142857142857,0.0285714285714286,NA,NA,12700.297926
"619",48205,26163504900,NA,NA,NA,66,33,12,21,33,16,28,38,9,0,0,0,0.363636,0.484848484848485,0.136364,0,35,1,28,1,35,1,0.0285714285714286,0.0357142857142857,0.0285714285714286,42.44891,-82.96959,17358.814795
"620",48205,26163504900,NA,NA,NA,66,33,12,21,33,16,28,38,9,0,0,0,0.363636,0.484848484848485,0.136364,0,35,1,28,1,35,1,0.0285714285714286,0.0357142857142857,0.0285714285714286,NA,NA,12419.656428
"621",48205,26163504900,NA,NA,NA,66,33,12,21,33,16,28,38,9,0,0,0,0.363636,0.484848484848485,0.136364,0,35,1,28,1,35,1,0.0285714285714286,0.0357142857142857,0.0285714285714286,NA,NA,47790.963219
"622",48205,26163504900,NA,NA,NA,66,33,12,21,33,16,28,38,9,0,0,0,0.363636,0.484848484848485,0.136364,0,35,1,28,1,35,1,0.0285714285714286,0.0357142857142857,0.0285714285714286,NA,NA,59655.527247
"623",48205,26163504900,NA,NA,NA,66,33,12,21,33,16,28,38,9,0,0,0,0.363636,0.484848484848485,0.136364,0,35,1,28,1,35,1,0.0285714285714286,0.0357142857142857,0.0285714285714286,42.4195,-82.9877,35373.495465
"624",48205,26163505400,NA,NA,NA,42,28,9,19,14,6,15,27,NA,0,0,0,0.321429,0.428571428571429,NA,0,22,0,15,0,22,0,0,0,0,NA,NA,12700.297926
"625",48205,26163505400,NA,NA,NA,42,28,9,19,14,6,15,27,NA,0,0,0,0.321429,0.428571428571429,NA,0,22,0,15,0,22,0,0,0,0,42.44891,-82.96959,17358.814795
"626",48205,26163505400,NA,NA,NA,42,28,9,19,14,6,15,27,NA,0,0,0,0.321429,0.428571428571429,NA,0,22,0,15,0,22,0,0,0,0,NA,NA,12419.656428
"627",48205,26163505400,NA,NA,NA,42,28,9,19,14,6,15,27,NA,0,0,0,0.321429,0.428571428571429,NA,0,22,0,15,0,22,0,0,0,0,NA,NA,47790.963219
"628",48205,26163505400,NA,NA,NA,42,28,9,19,14,6,15,27,NA,0,0,0,0.321429,0.428571428571429,NA,0,22,0,15,0,22,0,0,0,0,NA,NA,59655.527247
"629",48205,26163505400,NA,NA,NA,42,28,9,19,14,6,15,27,NA,0,0,0,0.321429,0.428571428571429,NA,0,22,0,15,0,22,0,0,0,0,42.4195,-82.9877,35373.495465
"630",48205,26163503900,NA,NA,NA,66,33,12,21,33,14,26,40,NA,0,0,0,0.363636,0.424242424242424,NA,0,50,14,41,13,49,14,0.28,0.317073170731707,0.285714285714286,NA,NA,12700.297926
"631",48205,26163503900,NA,NA,NA,66,33,12,21,33,14,26,40,NA,0,0,0,0.363636,0.424242424242424,NA,0,50,14,41,13,49,14,0.28,0.317073170731707,0.285714285714286,42.44891,-82.96959,17358.814795
"632",48205,26163503900,NA,NA,NA,66,33,12,21,33,14,26,40,NA,0,0,0,0.363636,0.424242424242424,NA,0,50,14,41,13,49,14,0.28,0.317073170731707,0.285714285714286,NA,NA,12419.656428
"633",48205,26163503900,NA,NA,NA,66,33,12,21,33,14,26,40,NA,0,0,0,0.363636,0.424242424242424,NA,0,50,14,41,13,49,14,0.28,0.317073170731707,0.285714285714286,NA,NA,47790.963219
"634",48205,26163503900,NA,NA,NA,66,33,12,21,33,14,26,40,NA,0,0,0,0.363636,0.424242424242424,NA,0,50,14,41,13,49,14,0.28,0.317073170731707,0.285714285714286,NA,NA,59655.527247
"635",48205,26163503900,NA,NA,NA,66,33,12,21,33,14,26,40,NA,0,0,0,0.363636,0.424242424242424,NA,0,50,14,41,13,49,14,0.28,0.317073170731707,0.285714285714286,42.4195,-82.9877,35373.495465
"636",48205,26163500100,NA,NA,NA,103,58,23,35,45,22,45,58,14,0,0,0,0.396552,0.488888888888889,0.135922,0,63,3,49,3,63,3,0.0476190476190476,0.0612244897959184,0.0476190476190476,NA,NA,12700.297926
"637",48205,26163500100,NA,NA,NA,103,58,23,35,45,22,45,58,14,0,0,0,0.396552,0.488888888888889,0.135922,0,63,3,49,3,63,3,0.0476190476190476,0.0612244897959184,0.0476190476190476,42.44891,-82.96959,17358.814795
"638",48205,26163500100,NA,NA,NA,103,58,23,35,45,22,45,58,14,0,0,0,0.396552,0.488888888888889,0.135922,0,63,3,49,3,63,3,0.0476190476190476,0.0612244897959184,0.0476190476190476,NA,NA,12419.656428
"639",48205,26163500100,NA,NA,NA,103,58,23,35,45,22,45,58,14,0,0,0,0.396552,0.488888888888889,0.135922,0,63,3,49,3,63,3,0.0476190476190476,0.0612244897959184,0.0476190476190476,NA,NA,47790.963219
"640",48205,26163500100,NA,NA,NA,103,58,23,35,45,22,45,58,14,0,0,0,0.396552,0.488888888888889,0.135922,0,63,3,49,3,63,3,0.0476190476190476,0.0612244897959184,0.0476190476190476,NA,NA,59655.527247
"641",48205,26163500100,NA,NA,NA,103,58,23,35,45,22,45,58,14,0,0,0,0.396552,0.488888888888889,0.135922,0,63,3,49,3,63,3,0.0476190476190476,0.0612244897959184,0.0476190476190476,42.4195,-82.9877,35373.495465
"642",48205,26163500400,NA,NA,NA,33,15,7,8,18,8,15,18,7,0,0,0,0.466667,0.444444444444444,0.212121,0,20,6,13,5,19,6,0.3,0.384615384615385,0.315789473684211,NA,NA,12700.297926
"643",48205,26163500400,NA,NA,NA,33,15,7,8,18,8,15,18,7,0,0,0,0.466667,0.444444444444444,0.212121,0,20,6,13,5,19,6,0.3,0.384615384615385,0.315789473684211,42.44891,-82.96959,17358.814795
"644",48205,26163500400,NA,NA,NA,33,15,7,8,18,8,15,18,7,0,0,0,0.466667,0.444444444444444,0.212121,0,20,6,13,5,19,6,0.3,0.384615384615385,0.315789473684211,NA,NA,12419.656428
"645",48205,26163500400,NA,NA,NA,33,15,7,8,18,8,15,18,7,0,0,0,0.466667,0.444444444444444,0.212121,0,20,6,13,5,19,6,0.3,0.384615384615385,0.315789473684211,NA,NA,47790.963219
"646",48205,26163500400,NA,NA,NA,33,15,7,8,18,8,15,18,7,0,0,0,0.466667,0.444444444444444,0.212121,0,20,6,13,5,19,6,0.3,0.384615384615385,0.315789473684211,NA,NA,59655.527247
"647",48205,26163500400,NA,NA,NA,33,15,7,8,18,8,15,18,7,0,0,0,0.466667,0.444444444444444,0.212121,0,20,6,13,5,19,6,0.3,0.384615384615385,0.315789473684211,42.4195,-82.9877,35373.495465
"648",48205,26163500500,NA,NA,NA,60,32,12,20,28,13,25,35,6,0,0,0,0.375,0.464285714285714,0.1,0,23,0,20,0,23,0,0,0,0,NA,NA,12700.297926
"649",48205,26163500500,NA,NA,NA,60,32,12,20,28,13,25,35,6,0,0,0,0.375,0.464285714285714,0.1,0,23,0,20,0,23,0,0,0,0,42.44891,-82.96959,17358.814795
"650",48205,26163500500,NA,NA,NA,60,32,12,20,28,13,25,35,6,0,0,0,0.375,0.464285714285714,0.1,0,23,0,20,0,23,0,0,0,0,NA,NA,12419.656428
"651",48205,26163500500,NA,NA,NA,60,32,12,20,28,13,25,35,6,0,0,0,0.375,0.464285714285714,0.1,0,23,0,20,0,23,0,0,0,0,NA,NA,47790.963219
"652",48205,26163500500,NA,NA,NA,60,32,12,20,28,13,25,35,6,0,0,0,0.375,0.464285714285714,0.1,0,23,0,20,0,23,0,0,0,0,NA,NA,59655.527247
"653",48205,26163500500,NA,NA,NA,60,32,12,20,28,13,25,35,6,0,0,0,0.375,0.464285714285714,0.1,0,23,0,20,0,23,0,0,0,0,42.4195,-82.9877,35373.495465
"654",48205,26163504100,NA,NA,NA,29,15,NA,10,14,6,11,18,NA,0,0,0,NA,0.428571428571429,NA,0,11,4,8,3,9,4,0.363636363636364,0.375,0.444444444444444,NA,NA,12700.297926
"655",48205,26163504100,NA,NA,NA,29,15,NA,10,14,6,11,18,NA,0,0,0,NA,0.428571428571429,NA,0,11,4,8,3,9,4,0.363636363636364,0.375,0.444444444444444,42.44891,-82.96959,17358.814795
"656",48205,26163504100,NA,NA,NA,29,15,NA,10,14,6,11,18,NA,0,0,0,NA,0.428571428571429,NA,0,11,4,8,3,9,4,0.363636363636364,0.375,0.444444444444444,NA,NA,12419.656428
"657",48205,26163504100,NA,NA,NA,29,15,NA,10,14,6,11,18,NA,0,0,0,NA,0.428571428571429,NA,0,11,4,8,3,9,4,0.363636363636364,0.375,0.444444444444444,NA,NA,47790.963219
"658",48205,26163504100,NA,NA,NA,29,15,NA,10,14,6,11,18,NA,0,0,0,NA,0.428571428571429,NA,0,11,4,8,3,9,4,0.363636363636364,0.375,0.444444444444444,NA,NA,59655.527247
"659",48205,26163504100,NA,NA,NA,29,15,NA,10,14,6,11,18,NA,0,0,0,NA,0.428571428571429,NA,0,11,4,8,3,9,4,0.363636363636364,0.375,0.444444444444444,42.4195,-82.9877,35373.495465
"660",48205,26163500500,NA,NA,NA,25,10,NA,6,15,7,11,14,6,0,0,0,NA,0.466666666666667,0.24,0,8,1,NA,NA,8,1,0.125,NA,0.125,NA,NA,12700.297926
"661",48205,26163500500,NA,NA,NA,25,10,NA,6,15,7,11,14,6,0,0,0,NA,0.466666666666667,0.24,0,8,1,NA,NA,8,1,0.125,NA,0.125,42.44891,-82.96959,17358.814795
"662",48205,26163500500,NA,NA,NA,25,10,NA,6,15,7,11,14,6,0,0,0,NA,0.466666666666667,0.24,0,8,1,NA,NA,8,1,0.125,NA,0.125,NA,NA,12419.656428
"663",48205,26163500500,NA,NA,NA,25,10,NA,6,15,7,11,14,6,0,0,0,NA,0.466666666666667,0.24,0,8,1,NA,NA,8,1,0.125,NA,0.125,NA,NA,47790.963219
"664",48205,26163500500,NA,NA,NA,25,10,NA,6,15,7,11,14,6,0,0,0,NA,0.466666666666667,0.24,0,8,1,NA,NA,8,1,0.125,NA,0.125,NA,NA,59655.527247
"665",48205,26163500500,NA,NA,NA,25,10,NA,6,15,7,11,14,6,0,0,0,NA,0.466666666666667,0.24,0,8,1,NA,NA,8,1,0.125,NA,0.125,42.4195,-82.9877,35373.495465
"666",48205,26163500500,NA,NA,NA,23,12,NA,7,11,NA,9,14,NA,0,0,0,NA,NA,NA,0,8,1,6,1,8,1,0.125,0.166666666666667,0.125,NA,NA,12700.297926
"667",48205,26163500500,NA,NA,NA,23,12,NA,7,11,NA,9,14,NA,0,0,0,NA,NA,NA,0,8,1,6,1,8,1,0.125,0.166666666666667,0.125,42.44891,-82.96959,17358.814795
"668",48205,26163500500,NA,NA,NA,23,12,NA,7,11,NA,9,14,NA,0,0,0,NA,NA,NA,0,8,1,6,1,8,1,0.125,0.166666666666667,0.125,NA,NA,12419.656428
"669",48205,26163500500,NA,NA,NA,23,12,NA,7,11,NA,9,14,NA,0,0,0,NA,NA,NA,0,8,1,6,1,8,1,0.125,0.166666666666667,0.125,NA,NA,47790.963219
"670",48205,26163500500,NA,NA,NA,23,12,NA,7,11,NA,9,14,NA,0,0,0,NA,NA,NA,0,8,1,6,1,8,1,0.125,0.166666666666667,0.125,NA,NA,59655.527247
"671",48205,26163500500,NA,NA,NA,23,12,NA,7,11,NA,9,14,NA,0,0,0,NA,NA,NA,0,8,1,6,1,8,1,0.125,0.166666666666667,0.125,42.4195,-82.9877,35373.495465
"672",48205,26163503100,NA,NA,NA,79,41,15,26,38,16,31,48,19,0,0,0,0.365854,0.421052631578947,0.240506,0,57,2,45,2,56,2,0.0350877192982456,0.0444444444444444,0.0357142857142857,NA,NA,12700.297926
"673",48205,26163503100,NA,NA,NA,79,41,15,26,38,16,31,48,19,0,0,0,0.365854,0.421052631578947,0.240506,0,57,2,45,2,56,2,0.0350877192982456,0.0444444444444444,0.0357142857142857,42.44891,-82.96959,17358.814795
"674",48205,26163503100,NA,NA,NA,79,41,15,26,38,16,31,48,19,0,0,0,0.365854,0.421052631578947,0.240506,0,57,2,45,2,56,2,0.0350877192982456,0.0444444444444444,0.0357142857142857,NA,NA,12419.656428
"675",48205,26163503100,NA,NA,NA,79,41,15,26,38,16,31,48,19,0,0,0,0.365854,0.421052631578947,0.240506,0,57,2,45,2,56,2,0.0350877192982456,0.0444444444444444,0.0357142857142857,NA,NA,47790.963219
"676",48205,26163503100,NA,NA,NA,79,41,15,26,38,16,31,48,19,0,0,0,0.365854,0.421052631578947,0.240506,0,57,2,45,2,56,2,0.0350877192982456,0.0444444444444444,0.0357142857142857,NA,NA,59655.527247
"677",48205,26163503100,NA,NA,NA,79,41,15,26,38,16,31,48,19,0,0,0,0.365854,0.421052631578947,0.240506,0,57,2,45,2,56,2,0.0350877192982456,0.0444444444444444,0.0357142857142857,42.4195,-82.9877,35373.495465
"678",48205,26163503100,NA,NA,NA,42,23,9,14,19,9,18,24,9,0,0,0,0.391304,0.473684210526316,0.214286,0,31,1,24,1,31,1,0.032258064516129,0.0416666666666667,0.032258064516129,NA,NA,12700.297926
"679",48205,26163503100,NA,NA,NA,42,23,9,14,19,9,18,24,9,0,0,0,0.391304,0.473684210526316,0.214286,0,31,1,24,1,31,1,0.032258064516129,0.0416666666666667,0.032258064516129,42.44891,-82.96959,17358.814795
"680",48205,26163503100,NA,NA,NA,42,23,9,14,19,9,18,24,9,0,0,0,0.391304,0.473684210526316,0.214286,0,31,1,24,1,31,1,0.032258064516129,0.0416666666666667,0.032258064516129,NA,NA,12419.656428
"681",48205,26163503100,NA,NA,NA,42,23,9,14,19,9,18,24,9,0,0,0,0.391304,0.473684210526316,0.214286,0,31,1,24,1,31,1,0.032258064516129,0.0416666666666667,0.032258064516129,NA,NA,47790.963219
"682",48205,26163503100,NA,NA,NA,42,23,9,14,19,9,18,24,9,0,0,0,0.391304,0.473684210526316,0.214286,0,31,1,24,1,31,1,0.032258064516129,0.0416666666666667,0.032258064516129,NA,NA,59655.527247
"683",48205,26163503100,NA,NA,NA,42,23,9,14,19,9,18,24,9,0,0,0,0.391304,0.473684210526316,0.214286,0,31,1,24,1,31,1,0.032258064516129,0.0416666666666667,0.032258064516129,42.4195,-82.9877,35373.495465
"684",48205,26163504900,NA,NA,NA,51,31,10,21,20,8,18,33,NA,0,0,0,0.322581,0.4,NA,0,27,4,19,4,27,4,0.148148148148148,0.210526315789474,0.148148148148148,NA,NA,12700.297926
"685",48205,26163504900,NA,NA,NA,51,31,10,21,20,8,18,33,NA,0,0,0,0.322581,0.4,NA,0,27,4,19,4,27,4,0.148148148148148,0.210526315789474,0.148148148148148,42.44891,-82.96959,17358.814795
"686",48205,26163504900,NA,NA,NA,51,31,10,21,20,8,18,33,NA,0,0,0,0.322581,0.4,NA,0,27,4,19,4,27,4,0.148148148148148,0.210526315789474,0.148148148148148,NA,NA,12419.656428
"687",48205,26163504900,NA,NA,NA,51,31,10,21,20,8,18,33,NA,0,0,0,0.322581,0.4,NA,0,27,4,19,4,27,4,0.148148148148148,0.210526315789474,0.148148148148148,NA,NA,47790.963219
"688",48205,26163504900,NA,NA,NA,51,31,10,21,20,8,18,33,NA,0,0,0,0.322581,0.4,NA,0,27,4,19,4,27,4,0.148148148148148,0.210526315789474,0.148148148148148,NA,NA,59655.527247
"689",48205,26163504900,NA,NA,NA,51,31,10,21,20,8,18,33,NA,0,0,0,0.322581,0.4,NA,0,27,4,19,4,27,4,0.148148148148148,0.210526315789474,0.148148148148148,42.4195,-82.9877,35373.495465
"690",48205,26163504900,NA,NA,NA,41,21,7,14,20,9,16,25,11,0,0,0,0.333333,0.45,0.268293,0,21,4,18,4,20,4,0.19047619047619,0.222222222222222,0.2,NA,NA,12700.297926
"691",48205,26163504900,NA,NA,NA,41,21,7,14,20,9,16,25,11,0,0,0,0.333333,0.45,0.268293,0,21,4,18,4,20,4,0.19047619047619,0.222222222222222,0.2,42.44891,-82.96959,17358.814795
"692",48205,26163504900,NA,NA,NA,41,21,7,14,20,9,16,25,11,0,0,0,0.333333,0.45,0.268293,0,21,4,18,4,20,4,0.19047619047619,0.222222222222222,0.2,NA,NA,12419.656428
"693",48205,26163504900,NA,NA,NA,41,21,7,14,20,9,16,25,11,0,0,0,0.333333,0.45,0.268293,0,21,4,18,4,20,4,0.19047619047619,0.222222222222222,0.2,NA,NA,47790.963219
"694",48205,26163504900,NA,NA,NA,41,21,7,14,20,9,16,25,11,0,0,0,0.333333,0.45,0.268293,0,21,4,18,4,20,4,0.19047619047619,0.222222222222222,0.2,NA,NA,59655.527247
"695",48205,26163504900,NA,NA,NA,41,21,7,14,20,9,16,25,11,0,0,0,0.333333,0.45,0.268293,0,21,4,18,4,20,4,0.19047619047619,0.222222222222222,0.2,42.4195,-82.9877,35373.495465
"696",48205,26163500300,NA,NA,NA,33,21,7,14,12,6,13,20,NA,0,0,0,0.333333,0.5,NA,0,22,1,17,1,22,1,0.0454545454545455,0.0588235294117647,0.0454545454545455,NA,NA,12700.297926
